model,condition,input_kind,n,parsed,parse_rate,mae,mae_group_macro,mae_worst_group,bias,spearman,profile_mae_k3to5,interval_cover90,interval_width_med,profile_violation_rate,slice_type,slice_value,occ_mae,occ_bias,lifetime_mae,lifetime_bias,C_mae,occ_derived_mae,occ_profile_gap
demo_global_mean,disclosed_examples,mask,21,21,1.0,0.17058211088489136,0.13363947637180654,0.2991557477955386,0.08636266172629123,,0.15137331699634263,1.0,1.0,0.0,block_group,real_controlled,0.2192178496496247,0.2192178496496247,0.36168088504701695,0.36168088504701695,,0.10809652254306384,0.11112132710656084
demo_global_mean,disclosed_examples,mask,9,9,1.0,0.23342823271373123,0.23865629083307058,0.37719864075860227,-0.16662457470272565,,0.14746489167528856,1.0,1.0,0.0,block_group,renewal,0.12638922605436084,0.05015911217609445,0.16466266965796564,0.15253985470566656,,0.13515268490645807,0.11112132710656085
demo_global_mean,disclosed_examples,mask,12,12,1.0,0.17107866444931627,0.1769461450310215,0.3317536283147594,0.035596809322218204,,0.15165312880343088,1.0,1.0,0.0,block_group,synthetic_controlled,0.20923256625306308,0.20923256625306308,0.3420104481029203,0.3420104481029203,,0.09811123914650216,0.11112132710656082
demo_global_mean,hidden,mask,18,18,1.0,0.22911224473967925,0.2812710749119927,0.5281196055446185,-0.13647862373223732,,0.1871724899666589,1.0,1.0,0.0,block_group,dar,0.17797206436669946,0.06538597657810036,0.24257732913258145,0.19075539661292196,,0.14639368306295442,0.11112132710656085
demo_global_mean,hidden,mask,24,24,1.0,0.15952335158392786,0.15952335158392789,0.352957420233184,0.07147744964108615,,0.1185377770993901,1.0,1.0,0.0,block_group,real,0.19260054311923636,0.19260054311923636,0.3237445283704717,0.3237445283704717,,0.09019668699175416,0.11112132710656086
demo_global_mean,hidden,mask,21,21,1.0,0.17058211088489136,0.13363947637180654,0.2991557477955386,0.08636266172629123,,0.15137331699634268,1.0,1.0,0.0,block_group,real_controlled,0.2192178496496247,0.2192178496496247,0.36168088504701706,0.36168088504701706,,0.10809652254306384,0.11112132710656084
demo_global_mean,hidden,mask,9,9,1.0,0.23342823271373117,0.23865629083307058,0.37719864075860227,-0.16662457470272565,,0.14746489167528856,1.0,1.0,0.0,block_group,renewal,0.12638922605436084,0.05015911217609444,0.16466266965796564,0.15253985470566656,,0.13515268490645807,0.11112132710656085
demo_global_mean,hidden,mask,12,12,1.0,0.17107866444931627,0.1769461450310215,0.3317536283147594,0.0355968093222182,,0.15165312880343088,1.0,1.0,0.0,block_group,synthetic_controlled,0.20923256625306305,0.20923256625306305,0.3420104481029203,0.3420104481029203,,0.09811123914650217,0.11112132710656082
demo_oracle_noise,disclosed,mask,18,18,1.0,0.023280114768821445,0.022524663033894454,0.031850421739209905,-0.0001457153416262982,0.9752321981424149,0.020065214635930084,1.0,0.19999999999999996,0.16666666666666666,block_group,dar,0.009179291026436848,0.001989168264059792,0.022974322831257252,-0.007272443922049602,0.06118188855731829,0.009424555997842907,0.0038359761910718468
demo_oracle_noise,disclosed,mask,24,24,1.0,0.018569476835863522,0.01856947683586352,0.031507884449452905,-0.0016732095320771741,0.9694415576188407,0.019507251054513095,1.0,0.19999999999999996,0.4166666666666667,block_group,real,0.011245685466183106,0.0034452154656297736,0.019138180356927742,-0.0011292906917428076,0.04040464386292798,0.008998234842818089,0.0037252735295736305
demo_oracle_noise,disclosed,mask,21,21,1.0,0.02355124221195574,0.029163879835342122,0.05130033318456645,-0.00691014422655643,0.9818065750328323,0.021261970238663552,1.0,0.19999999999999998,0.47619047619047616,block_group,real_controlled,0.0098316679621175,0.002433423997510477,0.017955116680973292,0.0015577077195084513,0.04358403903367472,0.009044417988037675,0.003523706829350557
demo_oracle_noise,disclosed,mask,9,9,1.0,0.026669993960903297,0.03056739151328104,0.07459050779867082,-0.005020025442735677,0.8833333333333333,0.018596801702008628,1.0,0.19999999999999996,0.0,block_group,renewal,0.01232366164146808,0.001832797422495141,0.01895930992633331,-0.009086168067273716,0.036189608558547325,0.008650056673043575,0.004450246043587434
demo_oracle_noise,disclosed,mask,12,12,1.0,0.01730096878843885,0.019204420580892403,0.04760698346935702,0.0035537751594989764,0.9860139860139862,0.01658351284346662,1.0,0.19999999999999996,0.4166666666666667,block_group,synthetic_controlled,0.008450475545689137,0.006049781215517645,0.020439958566572564,0.005559726561398993,0.04962405296919137,0.006813399598468402,0.004082292324517021
demo_oracle_noise,disclosed,mask_crawl_full,9,9,1.0,0.022046549609936912,0.02669374100764842,0.05243903891256696,0.004564969156952043,0.9666666666666667,0.021721941706684414,1.0,0.19999999999999996,0.3333333333333333,block_group,dar,0.010217141502043737,-0.004877262310859788,0.022395310221648795,0.004183477781537863,0.044066147333926955,0.010845422923025304,0.004149925234520057
demo_oracle_noise,disclosed,mask_crawl_full,9,9,1.0,0.023232727586017625,0.024819462534598817,0.06654364391768279,-0.01156367188173715,0.8720815992723809,0.018862382156963793,1.0,0.19999999999999996,0.2222222222222222,block_group,real,0.005944049585580403,-0.003518776442386502,0.02198115656892085,0.001721802417905316,0.03520948925032899,0.005867074076604907,0.0031310903209523047
demo_oracle_noise,disclosed,mask_crawl_full,9,9,1.0,0.023297278481706984,0.023602253906484426,0.03899145819102451,-0.009467516166359411,0.9500000000000001,0.018606854015985053,1.0,0.19999999999999998,0.3333333333333333,block_group,real_controlled,0.011832605582731174,0.0008155408661154421,0.02394180995696096,-0.012763583770331322,0.039277936285212756,0.010147839159627482,0.004218254166882522
demo_oracle_noise,disclosed,mask_crawl_full,3,3,1.0,0.01996621159832031,0.01661851378203877,0.0266616072308834,-0.0013648110934703455,0.5,0.028572955150188057,1.0,0.19999999999999996,0.3333333333333333,block_group,renewal,0.00788985515719598,0.0003973764675113678,0.035472447350197056,-0.0143665554008748,0.06025109600281261,0.005077813255298417,0.004761098053457573
demo_oracle_noise,disclosed,mask_crawl_full,6,6,1.0,0.02583939493674632,0.025077669906465,0.0455547391623806,-0.008927578622317427,0.942857142857143,0.0288068398916821,1.0,0.2,0.6666666666666666,block_group,synthetic_controlled,0.009797415718240476,0.00890758421274212,0.021225551153372758,-0.009514575029986748,0.05731979755862262,0.01056379441878825,0.0031433891350502313
demo_oracle_noise,disclosed,mask_crawl_temporal,9,9,1.0,0.03026159142915177,0.023879986694149983,0.04961147552510401,0.013768169877601356,0.9833333333333333,0.025283396929856747,1.0,0.19999999999999996,0.2222222222222222,block_group,dar,0.01040183640035604,0.001897578884725455,0.03482485002794229,0.005822817359034086,0.03506814402616879,0.009918425374311257,0.0022431016887924956
demo_oracle_noise,disclosed,mask_crawl_temporal,9,9,1.0,0.020649419931058174,0.02444954671463765,0.0524580356866022,-0.011657335491358424,0.8464321404702522,0.016642574793818376,1.0,0.19999999999999996,0.2222222222222222,block_group,real,0.00915274205683278,-0.006112809492051825,0.019987377203580695,-0.0002347095669147447,0.028142033606637966,0.007567103098194815,0.005157453015905583
demo_oracle_noise,disclosed,mask_crawl_temporal,9,9,1.0,0.027952829985300885,0.030893977324233112,0.04905410787207759,-0.008192599553795525,0.9833333333333333,0.016412476759153836,1.0,0.2,0.4444444444444444,block_group,real_controlled,0.007839802475010208,0.0049749815329354725,0.019909066966250256,-0.0056146022907815375,0.027837403313367457,0.005776864289257555,0.0052178772486241864
demo_oracle_noise,disclosed,mask_crawl_temporal,3,3,1.0,0.01980455000489993,0.015220732467342957,0.028972185080013868,-0.007685521638317224,1.0,0.02285360698829837,1.0,0.19999999999999996,0.0,block_group,renewal,0.013406180155491962,-0.00898587490036736,0.024019089041068458,0.00037912578529641916,0.04604005371730887,0.010243858884996368,0.005420850704533668
demo_oracle_noise,disclosed,mask_crawl_temporal,6,6,1.0,0.025613581902272378,0.025795340829288416,0.0434221244806971,0.009532238393380405,0.942857142857143,0.02020005866184242,1.0,0.2,0.3333333333333333,block_group,synthetic_controlled,0.00715887309288106,0.00018517292582934572,0.02073247916564283,0.007261427983447585,0.03128548233065361,0.008070766022846518,0.003508292237569733
demo_oracle_noise,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.02736008161329466,0.028633303749469284,0.03890607369684129,0.007338001852593895,0.9833333333333333,0.019090191730593706,1.0,0.19999999999999996,0.1111111111111111,block_group,dar,0.007040887524579968,0.0002746306565781848,0.03323869542598648,0.0007371317225061264,0.029813633650341533,0.00718775279548017,0.0037860678046279764
demo_oracle_noise,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.01873560803617436,0.0215394712416288,0.041149044247954056,-0.006953272107597334,0.9746794344808963,0.01947758879085935,1.0,0.19999999999999998,0.2222222222222222,block_group,real,0.007173257626220718,-0.0029828743066078623,0.02691548921270799,-0.006854773928814336,0.03993020834866262,0.007113377675649898,0.0037987314416282674
demo_oracle_noise,disclosed,mask_crawl_temporal_recent,9,9,1.0,0.02385382828358498,0.01957456751747415,0.029202904241223515,-0.012210951808427664,0.9166666666666666,0.0141797214061426,1.0,0.19999999999999996,0.3333333333333333,block_group,real_controlled,0.005431923913775986,0.0004153186483111064,0.028287263085424823,0.008935674890860628,0.04485529021152882,0.005887186735898945,0.0035590705630652
demo_oracle_noise,disclosed,mask_crawl_temporal_recent,3,3,1.0,0.02351949049487101,0.02129990494532774,0.027958661593957546,-0.013758724963739052,1.0,0.02316729666142736,1.0,0.19999999999999996,0.0,block_group,renewal,0.004674640470592073,-0.004674640470592073,0.008775196158188317,0.008775196158188317,0.04378937678897262,0.007150211042305084,0.007235941038220987
demo_oracle_noise,disclosed,mask_crawl_temporal_recent,6,6,1.0,0.024766309576468002,0.024825725176082537,0.064586358815726,-0.008453488524204444,0.942857142857143,0.027428225900861202,1.0,0.2,0.3333333333333333,block_group,synthetic_controlled,0.01136673339457856,0.006942496040244518,0.026388634753301037,0.0024178639620091717,0.03377116748052236,0.012655453226795663,0.003579114194605345
demo_oracle_noise,disclosed,nw,9,9,1.0,0.017539538920799812,0.013544530305056654,0.029796429683492987,0.005675392732416126,0.9833333333333333,0.01831866085808394,1.0,0.19999999999999996,0.1111111111111111,block_group,dar,0.009484683851617983,0.0023255057972685375,0.01981528422868921,-0.004571795633156725,0.04412076565380227,0.007886279478729144,0.006167827982492759
demo_oracle_noise,disclosed,nw,9,9,1.0,0.01758794949429179,0.015076183130968724,0.02604805254091619,-0.006411649936749647,0.9319303364773484,0.02032895020724922,1.0,0.20000000000000004,0.2222222222222222,block_group,real,0.0067304953378619975,0.00256005019638607,0.023269864005933966,-0.015146560340654733,0.054157357325062876,0.007497086012375016,0.0021797913082088893
demo_oracle_noise,disclosed,nw,9,9,1.0,0.024619314817927857,0.02527600195560622,0.03475729918730057,0.001369950026549728,0.9833333333333333,0.017307562040022827,1.0,0.19999999999999996,0.2222222222222222,block_group,real_controlled,0.00591960157935725,0.002325882812807958,0.022360177746197005,0.0038845502423542253,0.02858052670518531,0.008774914169848361,0.0058136860286860876
demo_oracle_noise,disclosed,nw,3,3,1.0,0.029770716174910523,0.02731388761461151,0.03468437329550855,-0.0014999637056769173,1.0,0.018631962304816476,1.0,0.19999999999999996,0.0,block_group,renewal,0.0036203106897701267,0.0022721062642748016,0.034709726128675844,0.00573537955623941,0.05245164983964542,0.005525652110518531,0.005338873618346673
demo_oracle_noise,disclosed,nw,6,6,1.0,0.030670257786168355,0.025054175836238163,0.05875066753581931,-0.014903691316148979,0.8857142857142858,0.017591830187705777,1.0,0.19999999999999996,0.3333333333333333,block_group,synthetic_controlled,0.01649858393725737,0.004300897605789726,0.012745185357997171,-0.0014857808839701635,0.04511079349677782,0.01190899226975251,0.004589591667504861
demo_oracle_noise,disclosed_examples,mask,18,18,1.0,0.018796639965906747,0.019844402798545047,0.03508412975979314,0.0009735804714178524,0.9876160990712075,0.021636126901945326,1.0,0.19999999999999996,0.1111111111111111,block_group,dar,0.010618598095452726,0.002892127979301531,0.03209806453380729,-0.008777884450970911,0.04036243912241637,0.009140558016807496,0.0035509019327591815
demo_oracle_noise,disclosed_examples,mask,24,24,1.0,0.02735360892592117,0.02735360892592117,0.047718176198196384,-0.012053452323428726,0.9642013329830632,0.019520004396994927,1.0,0.19999999999999996,0.2916666666666667,block_group,real,0.009334627899510832,0.0001327938069885376,0.01742314773246505,-0.002043106011738453,0.04166540892396162,0.009028955227682016,0.003824414305309285
demo_oracle_noise,disclosed_examples,mask,21,21,1.0,0.02370010327181176,0.032109000741589754,0.08106837977077264,0.0035953542526328715,0.9889540749172542,0.01874810598129981,1.0,0.19999999999999998,0.47619047619047616,block_group,real_controlled,0.012226432118598503,0.0058551959440265285,0.022367971431891915,0.015463901592509207,0.03722653887328877,0.011752030861129562,0.0036794567222652942
demo_oracle_noise,disclosed_examples,mask,9,9,1.0,0.025751369150778667,0.028018282781067372,0.05223957253813438,0.0012773838635862973,0.9500000000000001,0.02050178770212385,1.0,0.19999999999999996,0.1111111111111111,block_group,renewal,0.008050975614862677,-0.0009426978375570716,0.019158335464827897,0.005032510507755954,0.05102308436824601,0.009090130963530087,0.003201476347088771
demo_oracle_noise,disclosed_examples,mask,12,12,1.0,0.02342040293197689,0.02336602763292663,0.04397710250586261,-0.004987625772093283,1.0,0.019525647896979786,1.0,0.19999999999999996,0.3333333333333333,block_group,synthetic_controlled,0.008425801903468035,0.0005097509686263144,0.01565568866536281,0.010006682014628603,0.027035639739989122,0.007868389061728936,0.0028428900313250565
demo_oracle_noise,hidden,mask,18,18,1.0,0.020795623882216875,0.02171730346753071,0.05373978769133872,0.0038914381736799334,0.9834881320949431,0.02035431525476367,1.0,0.19999999999999996,0.16666666666666666,block_group,dar,0.010169876385433867,0.0016679228705034047,0.018418788107256636,-0.0029015741713847368,0.0315854142887641,0.008596101914006516,0.0034782337114287218
demo_oracle_noise,hidden,mask,24,24,1.0,0.0218518057525245,0.021851805752524493,0.0381365771949116,0.00657344006762883,0.9799220068903957,0.019350176704929667,1.0,0.19999999999999996,0.3333333333333333,block_group,real,0.009173631154986334,0.004638319953927001,0.02431097618531537,0.005096936329434614,0.036374347986148796,0.00863801159241273,0.003314147123858611
demo_oracle_noise,hidden,mask,21,21,1.0,0.025173907315340274,0.02797083839900452,0.050583558700857456,0.0009148965868924266,0.9798572568825357,0.018677627797911104,1.0,0.19999999999999998,0.42857142857142855,block_group,real_controlled,0.008863631888019913,-0.0002816619184271298,0.016186842347910076,0.0057684606483360094,0.039729309303362804,0.008082731782905445,0.00411277897093094
demo_oracle_noise,hidden,mask,9,9,1.0,0.019215426437121503,0.01995478760066912,0.04345035875322456,-0.00664667742606909,0.8666666666666667,0.026339318732160773,1.0,0.19999999999999996,0.1111111111111111,block_group,renewal,0.01616274808923782,-0.003517093767960814,0.02904332471937685,-0.013888170063035839,0.040404260613810555,0.014154750058605904,0.0034378069210637993
demo_oracle_noise,hidden,mask,12,12,1.0,0.03131882493775577,0.032493977936831515,0.04479487590379183,-0.013787845730477801,0.9510489510489512,0.018603848855754113,1.0,0.19999999999999996,0.6666666666666666,block_group,synthetic_controlled,0.010519763039437075,-0.0026203842036956007,0.03190602618668061,0.0001826872277392727,0.034088875638547185,0.010377004188683666,0.0031142739617035092
baseline_beta_block,disclosed,mask,24,24,1.0,0.05592380893176694,0.052825610920565515,0.14526515301607507,0.0056338673277876415,0.9606436408872565,,,,0.0,coverage_band,high(>.20),,,,,,,
baseline_beta_block,disclosed,mask,15,15,1.0,0.13554229584241606,0.13231703834351127,0.45602501668538376,0.016593776611945155,0.7892857142857141,,,,0.0,coverage_band,low(.01-.05),,,,,,,
baseline_beta_block,disclosed,mask,30,30,1.0,0.15933729107229316,0.150000968503548,0.2865972198419389,0.02489090566158646,0.6619937858596063,,,,0.0,coverage_band,mid(.05-.20),,,,,,,
baseline_beta_block,disclosed,mask,15,15,1.0,0.217012894869868,0.2357633228633702,0.4490850056531946,-0.11808014810731551,0.13991172065016416,,,,0.0,coverage_band,very_low(<.01),,,,,,,
baseline_beta_block,disclosed,mask_crawl_full,13,13,1.0,0.060654661785153836,0.05277307633686163,0.08808481720264022,0.02663294477939003,0.9050902647638,,,,0.0,coverage_band,high(>.20),,,,,,,
baseline_beta_block,disclosed,mask_crawl_full,8,8,1.0,0.1981993310042552,0.18286302138179164,0.45602501668538376,0.05438268000101967,0.30952380952380953,,,,0.0,coverage_band,low(.01-.05),,,,,,,
baseline_beta_block,disclosed,mask_crawl_full,7,7,1.0,0.16009336156789042,0.1572601879760668,0.37794813588243625,-0.05045711893729919,0.594618725379069,,,,0.0,coverage_band,mid(.05-.20),,,,,,,
baseline_beta_block,disclosed,mask_crawl_full,8,8,1.0,0.24650069319968274,0.22991077613047697,0.4490850056531946,-0.2010574632200259,0.37126414119311024,,,,0.0,coverage_band,very_low(<.01),,,,,,,
baseline_beta_block,disclosed,mask_crawl_temporal,13,13,1.0,0.06065466178515385,0.05277307633686163,0.08808481720264022,0.026632944779390037,0.9050902647638,,,,0.0,coverage_band,high(>.20),,,,,,,
baseline_beta_block,disclosed,mask_crawl_temporal,8,8,1.0,0.1981993310042552,0.18286302138179164,0.45602501668538376,0.05438268000101965,0.30952380952380953,,,,0.0,coverage_band,low(.01-.05),,,,,,,
baseline_beta_block,disclosed,mask_crawl_temporal,7,7,1.0,0.16009336156789042,0.1572601879760668,0.37794813588243625,-0.05045711893729919,0.594618725379069,,,,0.0,coverage_band,mid(.05-.20),,,,,,,
baseline_beta_block,disclosed,mask_crawl_temporal,8,8,1.0,0.24650069319968276,0.22991077613047697,0.4490850056531946,-0.20105746322002593,0.37126414119311024,,,,0.0,coverage_band,very_low(<.01),,,,,,,
baseline_beta_block,disclosed,mask_crawl_temporal_recent,13,13,1.0,0.06065466178515384,0.05277307633686163,0.08808481720264022,0.026632944779390027,0.9050902647638,,,,0.0,coverage_band,high(>.20),,,,,,,
