substrate,family,rho_target,rep,hub_bias,rho_headline,strategy,walk_seed,budget,n_observed_events,n_restarts,unique_nodes,unique_edges,edge_revisit_rate,deg_mean_visited,deg_max_visited,discovery_rate_first_half,discovery_rate_second_half,return_time_steps_mean,walk_rho_plugin,share_edges_multi_observed,walk_rho_conditional,mean_windows_per_observed_edge,mean_window_gap_revisits,windows_covered_frac,step_dt_mean,step_dt_median
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,0,100,74,26,76,51,0.31081081081081086,8.368421052631579,15.0,0.7027027027027027,0.6756756756756757,2.608695652173913,0.0196078431372549,0.3137254901960784,0.0625,1.0196078431372548,1.0,1.0,0.14688056618878367,0.08548151211184135
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,0,200,154,46,140,102,0.33766233766233766,8.435714285714285,15.0,0.6883116883116883,0.6363636363636364,3.019230769230769,0.00980392156862745,0.3627450980392157,0.02702702702702703,1.0098039215686274,1.0,1.0,0.12947168619595106,0.05598205814282492
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,0,400,311,89,264,204,0.3440514469453376,8.56439393939394,15.0,0.6645161290322581,0.6474358974358975,8.962616822429906,0.004901960784313725,0.3382352941176471,0.014492753623188406,1.0049019607843137,1.0,1.0,0.13436217978197038,0.05719608381470276
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,0,800,618,182,430,367,0.40614886731391586,8.43953488372093,15.0,0.656957928802589,0.5307443365695793,54.54183266932271,0.010899182561307902,0.37329700272479566,0.029197080291970802,1.0108991825613078,1.25,1.0,0.13417721813623704,0.058137596163397476
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,0,1600,1232,368,671,641,0.47970779220779225,8.387481371087928,16.0,0.5941558441558441,0.44642857142857145,116.07445008460238,0.0093603744149766,0.40093603744149764,0.023346303501945526,1.0093603744149766,1.1666666666666667,1.0,0.13230159167583866,0.057379349350993314
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,0,3200,2457,743,859,1025,0.5828245828245828,8.243306169965075,16.0,0.5195439739413681,0.3148901545972335,294.13477653631287,0.018536585365853658,0.5004878048780488,0.037037037037037035,1.0195121951219512,1.263157894736842,1.0,0.13488316504974746,0.056852123340455085
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,1,50,36,14,39,25,0.3055555555555556,8.307692307692308,15.0,0.6111111111111112,0.7777777777777778,1.0,0.0,0.32,0.0,1.0,,0.8,0.1758946707773931,0.06239476489554141
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,1,100,76,24,81,57,0.25,8.25925925925926,15.0,0.6578947368421053,0.8421052631578947,1.0,0.0,0.22807017543859648,0.0,1.0,,0.8,0.14833810254052815,0.0574951111088145
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,1,200,156,44,149,108,0.3076923076923077,8.570469798657719,16.0,0.7435897435897436,0.6410256410256411,4.958333333333333,0.0,0.28703703703703703,0.0,1.0,,0.8,0.1381715029061102,0.051895318552847236
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,1,400,314,86,273,212,0.32484076433121023,8.553113553113553,16.0,0.6878980891719745,0.6624203821656051,19.107843137254903,0.0047169811320754715,0.28773584905660377,0.01639344262295082,1.0047169811320755,3.0,0.8,0.13592121530382,0.05620574228435088
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,1,800,626,174,462,395,0.3690095846645367,8.504329004329005,16.0,0.6773162939297125,0.5846645367412141,44.72727272727273,0.017721518987341773,0.3367088607594937,0.05263157894736842,1.0177215189873419,1.5714285714285714,1.0,0.1327105642811933,0.05379286605101674
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,1,1600,1241,359,705,690,0.44399677679290894,8.353191489361702,16.0,0.6306451612903226,0.48148148148148145,107.18511796733212,0.020289855072463767,0.3739130434782609,0.05426356589147287,1.0202898550724637,1.4285714285714286,1.0,0.13217527907317803,0.05854054419368515
er,er_fam0,0.1002176222399225,1,False,0.10025,time_respecting,1,3200,2487,713,865,1045,0.5798150381986329,8.203468208092486,16.0,0.5559131134352373,0.2845659163987138,291.32108183079055,0.022966507177033493,0.4717703349282297,0.0486815415821501,1.0229665071770335,1.625,1.0,0.13141108741053564,0.05282729059936997
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,0,50,39,11,34,24,0.3846153846153846,8.529411764705882,14.0,0.5789473684210527,0.65,1.0,0.0,0.4166666666666667,0.0,1.0,,1.0,0.060380502900345384,0.03154296914923538
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,0,100,82,18,63,49,0.4024390243902439,8.492063492063492,14.0,0.6097560975609756,0.5853658536585366,1.0,0.0,0.42857142857142855,0.0,1.0,,1.0,0.06621693125886517,0.020249438238082673
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,0,200,163,37,134,106,0.3496932515337423,8.395522388059701,15.0,0.5925925925925926,0.7073170731707317,3.017543859649123,0.0,0.330188679245283,0.0,1.0,,1.0,0.08880097824380581,0.030033163318172962
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,0,400,325,75,262,219,0.3261538461538461,8.312977099236642,15.0,0.6481481481481481,0.6993865030674846,13.037735849056604,0.0045662100456621,0.3105022831050228,0.014705882352941176,1.004566210045662,1.0,1.0,0.09176244458640807,0.03888060818840444
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,0,800,661,139,447,415,0.3721633888048411,8.348993288590604,16.0,0.6757575757575758,0.5800604229607251,42.09349593495935,0.021686746987951807,0.36626506024096384,0.05921052631578947,1.0240963855421688,1.6666666666666667,1.0,0.08859316097361879,0.042057240103966165
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,0,1600,1327,273,672,731,0.44913338357196686,8.293154761904763,16.0,0.6259426847662142,0.4759036144578313,120.7248322147651,0.024623803009575923,0.44459644322845415,0.055384615384615386,1.0259917920656634,1.5,1.0,0.0856873204258072,0.04098716606076136
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,0,3200,2660,540,879,1264,0.524812030075188,8.229806598407281,16.0,0.5511278195488721,0.39924812030075185,302.60530085959886,0.03955696202531646,0.4865506329113924,0.08130081300813008,1.0427215189873418,1.7,1.0,0.0857617299086491,0.04452721601062015
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,1,50,42,8,37,31,0.26190476190476186,9.216216216216216,14.0,0.6666666666666666,0.8095238095238095,1.0,0.0,0.2903225806451613,0.0,1.0,,1.0,0.07635116464987005,0.05146789172287802
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,1,100,84,16,75,63,0.25,9.106666666666667,16.0,0.7380952380952381,0.7619047619047619,1.0,0.015873015873015872,0.2698412698412698,0.058823529411764705,1.0158730158730158,2.0,1.0,0.07827590065133755,0.039835007906705855
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,1,200,168,32,143,121,0.27976190476190477,8.762237762237762,16.0,0.75,0.6904761904761905,8.446808510638299,0.008264462809917356,0.3140495867768595,0.02631578947368421,1.0082644628099173,2.0,1.0,0.07722290250369734,0.047950035537035196
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,1,400,338,62,264,234,0.3076923076923077,8.768939393939394,16.0,0.7218934911242604,0.6627218934911243,25.557692307692307,0.004273504273504274,0.3418803418803419,0.0125,1.0042735042735043,2.0,1.0,0.08049899944346195,0.04686400181748224
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,1,800,675,125,438,428,0.3659259259259259,8.58675799086758,16.0,0.6943620178041543,0.5739644970414202,46.69635627530364,0.011682242990654205,0.37149532710280375,0.031446540880503145,1.0116822429906542,1.2,1.0,0.08603207641680304,0.049331581313306505
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,1,1600,1338,262,638,740,0.4469357249626308,8.404388714733543,16.0,0.6352765321375187,0.47085201793721976,127.13545150501672,0.02027027027027027,0.4283783783783784,0.0473186119873817,1.0202702702702702,1.4,1.0,0.0843059613515503,0.04433150345200945
er,er_fam0,0.1002176222399225,1,False,0.10025,recency_biased,1,3200,2666,534,868,1297,0.513503375843961,8.162442396313365,16.0,0.5521380345086272,0.42085521380345087,306.9174579985391,0.03238242097147263,0.48419429452582885,0.06687898089171974,1.0370084811102545,1.7380952380952381,1.0,0.08480630265940153,0.046841431328036476
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,0,50,49,1,39,40,0.18367346938775508,9.051282051282051,16.0,0.8333333333333334,0.8,3.888888888888889,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,0,100,99,1,80,82,0.1717171717171717,8.775,16.0,0.8163265306122449,0.84,2.8823529411764706,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,0,200,199,1,156,167,0.16080402010050254,8.66025641025641,16.0,0.8282828282828283,0.85,2.0625,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,0,400,399,1,289,332,0.1679197994987469,8.667820069204152,16.0,0.8391959798994975,0.825,17.597014925373134,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,0,800,799,1,468,621,0.22277847309136423,8.572649572649572,16.0,0.8320802005012531,0.7225,83.41011235955057,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,0,1600,1599,1,746,1187,0.257661038148843,8.443699731903486,16.0,0.7772215269086358,0.7075,206.86165048543688,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,0,3200,3199,1,912,2024,0.36730228196311343,8.230263157894736,16.0,0.742338961851157,0.523125,594.611914893617,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,1,50,49,1,36,37,0.24489795918367352,8.527777777777779,12.0,0.75,0.76,1.3333333333333333,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,1,100,99,1,70,74,0.2525252525252525,8.857142857142858,16.0,0.7551020408163265,0.74,3.4,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,1,200,199,1,156,165,0.17085427135678388,8.85897435897436,16.0,0.7474747474747475,0.91,2.823529411764706,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,1,400,399,1,294,336,0.1578947368421053,8.846938775510203,16.0,0.8291457286432161,0.855,23.365079365079364,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,1,800,799,1,492,652,0.18397997496871088,8.810975609756097,16.0,0.8421052631578947,0.79,77.6938775510204,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,1,1600,1599,1,711,1176,0.26454033771106944,8.585091420534459,16.0,0.8160200250312891,0.655,235.6855791962175,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic,1,3200,3199,1,884,1973,0.3832447639887465,8.285067873303168,16.0,0.7354596622889306,0.498125,579.8075040783034,,,,,,,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,0,50,49,1,39,38,0.22448979591836737,8.871794871794872,12.0,0.8333333333333334,0.72,1.0,0.02631578947368421,0.23684210526315788,0.1111111111111111,1.0263157894736843,1.0,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,0,100,99,1,79,81,0.18181818181818177,9.164556962025317,15.0,0.7755102040816326,0.86,5.277777777777778,0.012345679012345678,0.18518518518518517,0.06666666666666667,1.0123456790123457,1.0,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,0,200,199,1,156,163,0.18090452261306533,8.942307692307692,15.0,0.8181818181818182,0.82,6.222222222222222,0.006134969325153374,0.19631901840490798,0.03125,1.0061349693251533,1.0,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,0,400,399,1,294,337,0.15538847117794485,8.816326530612244,15.0,0.8190954773869347,0.87,26.870967741935484,0.005934718100890208,0.1661721068249258,0.03571428571428571,1.0059347181008902,1.0,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,0,800,799,1,496,638,0.20150187734668334,8.538306451612904,15.0,0.8446115288220551,0.7525,78.05590062111801,0.0109717868338558,0.21316614420062696,0.051470588235294115,1.0109717868338557,1.4285714285714286,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,0,1600,1599,1,740,1153,0.27892432770481546,8.421621621621622,16.0,0.7984981226533167,0.64375,199.63677130044843,0.017346053772766695,0.2775368603642671,0.0625,1.018213356461405,2.2,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,0,3200,3199,1,909,1981,0.38074398249452956,8.218921892189218,16.0,0.7210756722951845,0.5175,601.8136288998357,0.02523977788995457,0.40686521958606764,0.062034739454094295,1.027258960121151,2.26,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,1,50,49,1,43,42,0.1428571428571429,9.44186046511628,15.0,0.9166666666666666,0.8,1.0,0.023809523809523808,0.16666666666666666,0.14285714285714285,1.0238095238095237,4.0,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,1,100,99,1,82,83,0.16161616161616166,9.329268292682928,15.0,0.8571428571428571,0.82,3.0,0.012048192771084338,0.18072289156626506,0.06666666666666667,1.0120481927710843,4.0,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,1,200,199,1,153,170,0.14572864321608037,9.03921568627451,15.0,0.8383838383838383,0.87,13.551724137931034,0.0058823529411764705,0.15294117647058825,0.038461538461538464,1.0058823529411764,4.0,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,1,400,399,1,282,322,0.19298245614035092,8.854609929078014,15.0,0.8542713567839196,0.76,34.0,0.006211180124223602,0.20496894409937888,0.030303030303030304,1.0062111801242235,2.5,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,1,800,799,1,476,623,0.22027534418022532,8.693277310924369,15.0,0.8070175438596491,0.7525,89.23863636363636,0.008025682182985553,0.22953451043338685,0.03496503496503497,1.0080256821829856,1.6,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,1,1600,1599,1,734,1158,0.275797373358349,8.5,16.0,0.7797246558197747,0.66875,231.80725623582765,0.012953367875647668,0.2918825561312608,0.04437869822485207,1.0129533678756477,1.4666666666666666,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_agnostic_t,1,3200,3199,1,908,1987,0.3788683963738668,8.263215859030836,16.0,0.724202626641651,0.518125,594.976897689769,0.02315047810770005,0.4031202818319074,0.05742821473158552,1.023653749370911,1.7391304347826086,1.0,,
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,0,50,40,10,40,30,0.25,9.45,15.0,0.8,0.7,1.0,0.0,0.26666666666666666,0.0,1.0,,0.8,0.13224880133384767,0.0279228605362552
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,0,100,78,22,84,62,0.20512820512820518,8.797619047619047,15.0,0.7435897435897436,0.8461538461538461,1.0,0.0,0.22580645161290322,0.0,1.0,,0.8,0.1354613618242109,0.053093888015862345
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,0,200,159,41,158,118,0.25786163522012584,8.772151898734178,15.0,0.7848101265822784,0.7,2.341463414634146,0.00847457627118644,0.2627118644067797,0.03225806451612903,1.0084745762711864,1.0,1.0,0.12548989609034963,0.05635577673089753
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,0,400,314,86,277,223,0.2898089171974523,8.830324909747292,16.0,0.7452229299363057,0.6751592356687898,14.780219780219781,0.008968609865470852,0.3094170403587444,0.028985507246376812,1.0089686098654709,1.0,1.0,0.1353919350526979,0.059539213388299095
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,0,800,623,177,439,373,0.4012841091492777,8.642369020501139,16.0,0.7138263665594855,0.483974358974359,66.476,0.0160857908847185,0.36193029490616624,0.044444444444444446,1.0160857908847185,1.3333333333333333,1.0,0.13223475832534487,0.05791814033369436
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,0,1600,1241,359,661,639,0.4850926672038679,8.354009077155824,16.0,0.5983870967741935,0.43156199677938806,149.78405315614617,0.01564945226917058,0.4522691705790297,0.03460207612456748,1.0156494522691706,1.3,1.0,0.13152268214072904,0.0549131008099768
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,0,3200,2461,739,872,1032,0.5806582689963429,8.22362385321101,16.0,0.5138211382113821,0.3249390739236393,299.77606717984605,0.023255813953488372,0.4951550387596899,0.046966731898238745,1.0232558139534884,1.25,1.0,0.13615170706997132,0.05791814033369436
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,1,50,38,12,37,25,0.3421052631578947,8.864864864864865,14.0,0.7368421052631579,0.5789473684210527,1.0,0.0,0.36,0.0,1.0,,0.8,0.14050490563376936,0.03447892619892373
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,1,100,78,22,74,53,0.3205128205128205,9.31081081081081,14.0,0.6410256410256411,0.717948717948718,1.12,0.0,0.3584905660377358,0.0,1.0,,0.8,0.13285858399159783,0.029241066662961335
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,1,200,154,46,131,95,0.3831168831168831,8.702290076335878,14.0,0.6753246753246753,0.5584415584415584,6.830508474576271,0.0,0.45263157894736844,0.0,1.0,,0.8,0.13311890059610132,0.03312158910614271
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,1,400,310,90,244,194,0.37419354838709673,8.569672131147541,15.0,0.6193548387096774,0.632258064516129,19.137931034482758,0.0,0.36597938144329895,0.0,1.0,,1.0,0.12815228441346066,0.041469708312382114
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,1,800,617,183,441,378,0.38735818476499184,8.532879818594104,16.0,0.6298701298701299,0.5954692556634305,51.7489539748954,0.005291005291005291,0.35978835978835977,0.014705882352941176,1.0052910052910053,2.0,1.0,0.13118015743777311,0.05321250292100477
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,1,1600,1233,367,644,636,0.4841849148418491,8.47360248447205,16.0,0.612012987012987,0.419773095623987,135.87437185929647,0.015723270440251572,0.4339622641509434,0.036231884057971016,1.0157232704402517,1.6,1.0,0.13140977175639101,0.05321250292100477
er,er_fam0,0.1002176222399225,2,False,0.10025,time_respecting,1,3200,2458,742,859,1035,0.5789259560618389,8.222351571594878,16.0,0.516680227827502,0.32546786004882017,297.24174279690794,0.025120772946859903,0.5082125603864734,0.049429657794676805,1.0270531400966183,1.6538461538461537,1.0,0.12918691629393236,0.054876947221169425
er,er_fam0,0.1002176222399225,2,False,0.10025,recency_biased,0,50,40,10,41,31,0.22499999999999998,8.731707317073171,15.0,0.8,0.75,1.0,0.0,0.25806451612903225,0.0,1.0,,1.0,0.08587748130890667,0.04350069999446826
er,er_fam0,0.1002176222399225,2,False,0.10025,recency_biased,0,100,83,17,77,61,0.2650602409638554,8.688311688311689,15.0,0.7804878048780488,0.6904761904761905,1.0,0.0,0.29508196721311475,0.0,1.0,,1.0,0.09252867429737682,0.05169172562928448
er,er_fam0,0.1002176222399225,2,False,0.10025,recency_biased,0,200,165,35,142,116,0.296969696969697,8.450704225352112,15.0,0.7317073170731707,0.6746987951807228,4.122448979591836,0.017241379310344827,0.33620689655172414,0.05128205128205128,1.0172413793103448,1.0,1.0,0.09166267068852565,0.04807694786935379
er,er_fam0,0.1002176222399225,2,False,0.10025,recency_biased,0,400,335,65,238,206,0.3850746268656716,8.529411764705882,15.0,0.6946107784431138,0.5357142857142857,23.82170542635659,0.009708737864077669,0.4368932038834951,0.022222222222222223,1.0097087378640777,1.0,1.0,0.09067745786099783,0.0459061966764972
er,er_fam0,0.1002176222399225,2,False,0.10025,recency_biased,0,800,678,122,408,404,0.4041297935103245,8.53921568627451,16.0,0.616519174041298,0.5752212389380531,45.24452554744526,0.012376237623762377,0.4084158415841584,0.030303030303030304,1.0123762376237624,1.4,1.0,0.08656514172971261,0.039309015784247336
