budget,graph_id,arm,evidence_block,fit_status,fallback_used,objective
0.025,ad_memory_r1,B,ad_memory,weakly_identified,False,30.74655147203537
0.025,ad_memory_r1,B,ad_memory,boundary_homogeneous,False,33.926596365054785
0.025,ad_memory_r1,B,ad_memory,boundary_other,False,35.75865456387247
0.025,ad_memory_r1,H,ad_memory,flatness_unavailable,False,87.42224697555866
0.025,ad_memory_r1,H,ad_memory,flatness_unavailable,False,63.99565710208791
0.025,ad_memory_r1,H,ad_memory,flatness_unavailable,False,86.73929395895652
0.025,ad_memory_r1,R,ad_memory,flatness_unavailable,False,90.50315863610436
0.025,ad_memory_r1,R,ad_memory,flatness_unavailable,False,81.62626380854027
0.025,ad_memory_r1,R,ad_memory,flatness_unavailable,False,87.74604613604555
0.025,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,81.5400514700694
0.025,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,82.5096482975694
0.025,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,84.40845098188547
0.025,ad_memory_r2,B,ad_memory,boundary_other,False,22.11697196157904
0.025,ad_memory_r2,B,ad_memory,weakly_identified,False,39.64637456270265
0.025,ad_memory_r2,B,ad_memory,weakly_identified,False,23.168817009544565
0.025,ad_memory_r2,H,ad_memory,flatness_unavailable,False,72.46294084129882
0.025,ad_memory_r2,H,ad_memory,flatness_unavailable,False,99.2165127447876
0.025,ad_memory_r2,H,ad_memory,flatness_unavailable,False,80.94430658036057
0.025,ad_memory_r2,R,ad_memory,flatness_unavailable,False,76.6671809606766
0.025,ad_memory_r2,R,ad_memory,flatness_unavailable,False,78.66490020172071
0.025,ad_memory_r2,R,ad_memory,flatness_unavailable,False,85.08418379918447
0.025,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,73.40971126391398
0.025,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,79.03139168140677
0.025,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,77.57808012024142
0.025,ad_memoryless_r1,B,ad_memoryless,boundary_homogeneous,False,0.0001009641308022369
0.025,ad_memoryless_r1,B,ad_memoryless,boundary_other,False,9.960962244062414e-05
0.025,ad_memoryless_r1,B,ad_memoryless,boundary_other,False,0.0001036423197248369
0.025,ad_memoryless_r1,H,ad_memoryless,flatness_unavailable,False,11.547005859349447
0.025,ad_memoryless_r1,H,ad_memoryless,flatness_unavailable,False,27.92970399067985
0.025,ad_memoryless_r1,H,ad_memoryless,flatness_unavailable,False,21.04128816939654
0.025,ad_memoryless_r1,R,ad_memoryless,boundary_homogeneous,False,49.27198702061293
0.025,ad_memoryless_r1,R,ad_memoryless,flatness_unavailable,False,73.54992798357283
0.025,ad_memoryless_r1,R,ad_memoryless,boundary_other,False,50.80928163944964
0.025,ad_memoryless_r1,S1,ad_memoryless,flatness_unavailable,False,70.85379254758656
0.025,ad_memoryless_r1,S1,ad_memoryless,boundary_other,False,89.0279285097359
0.025,ad_memoryless_r1,S1,ad_memoryless,boundary_homogeneous,False,75.46230862085417
0.025,ad_memoryless_r2,B,ad_memoryless,boundary_homogeneous,False,0.00010091934988463826
0.025,ad_memoryless_r2,B,ad_memoryless,boundary_homogeneous,False,9.692613819855545e-05
0.025,ad_memoryless_r2,B,ad_memoryless,boundary_homogeneous,False,9.365896500085134e-05
0.025,ad_memoryless_r2,H,ad_memoryless,flatness_unavailable,False,24.103096216990597
0.025,ad_memoryless_r2,H,ad_memoryless,boundary_homogeneous,False,32.07978029672287
0.025,ad_memoryless_r2,H,ad_memoryless,boundary_homogeneous,False,80.89824532218142
0.025,ad_memoryless_r2,R,ad_memoryless,boundary_other,False,134.2692388526003
0.025,ad_memoryless_r2,R,ad_memoryless,boundary_homogeneous,False,35.17581448035737
0.025,ad_memoryless_r2,R,ad_memoryless,boundary_homogeneous,False,27.611030131061156
0.025,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,104.97464770174531
0.025,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,119.71412451811145
0.025,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,102.10993887893426
0.025,copenhagen_bluetooth,B,real,boundary_other,True,nan
0.025,copenhagen_bluetooth,B,real,boundary_other,True,nan
0.025,copenhagen_bluetooth,B,real,boundary_other,False,2400.912096112884
0.025,copenhagen_bluetooth,H,real,boundary_other,False,2239.9472767824673
0.025,copenhagen_bluetooth,H,real,boundary_other,False,1810.1355975923357
0.025,copenhagen_bluetooth,H,real,flatness_unavailable,False,2055.605122490406
0.025,copenhagen_bluetooth,R,real,boundary_other,False,2207.221145204577
0.025,copenhagen_bluetooth,R,real,boundary_other,False,2413.4707042162845
0.025,copenhagen_bluetooth,R,real,boundary_other,False,2915.620345175951
0.025,copenhagen_bluetooth,S1,real,flatness_unavailable,False,2413.42450590796
0.025,copenhagen_bluetooth,S1,real,flatness_unavailable,False,2439.637654018075
0.025,copenhagen_bluetooth,S1,real,flatness_unavailable,False,2477.6037282188468
0.025,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,5136.317138476435
0.025,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,5224.891461769013
0.025,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,5045.112428673028
0.025,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,True,nan
0.025,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,2684.783002615304
0.025,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,2852.053931452573
0.025,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,2714.9817860079734
0.025,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,2956.8097761102363
0.025,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,3356.3171688908524
0.025,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,2835.0464386217363
0.025,copenhagen_bluetooth__pwt,S1,surrogate,boundary_other,False,2839.139042539675
0.025,copenhagen_bluetooth__pwt,S1,surrogate,starts_disagree,True,nan
0.025,dar_a08_r1,B,dar_a08,weakly_identified,False,19.254236818162035
0.025,dar_a08_r1,B,dar_a08,weakly_identified,False,29.75937234916324
0.025,dar_a08_r1,B,dar_a08,starts_disagree,True,nan
0.025,dar_a08_r1,H,dar_a08,boundary_other,False,61.0063259390219
0.025,dar_a08_r1,H,dar_a08,flatness_unavailable,False,53.17215647721257
0.025,dar_a08_r1,H,dar_a08,flatness_unavailable,False,43.659561888011446
0.025,dar_a08_r1,R,dar_a08,flatness_unavailable,False,62.366918725493576
0.025,dar_a08_r1,R,dar_a08,flatness_unavailable,False,77.68501044860957
0.025,dar_a08_r1,R,dar_a08,flatness_unavailable,False,63.87013755008793
0.025,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,65.74935326411749
0.025,dar_a08_r1,S1,dar_a08,boundary_other,False,59.832606588751474
0.025,dar_a08_r1,S1,dar_a08,flatness_unavailable,False,62.752803006160946
0.025,dar_a08_r2,B,dar_a08,weakly_identified,False,19.219934150036465
0.025,dar_a08_r2,B,dar_a08,boundary_other,True,nan
0.025,dar_a08_r2,B,dar_a08,boundary_other,False,17.444525170879473
0.025,dar_a08_r2,H,dar_a08,flatness_unavailable,False,55.8609831672521
0.025,dar_a08_r2,H,dar_a08,boundary_other,False,47.617064535661186
0.025,dar_a08_r2,H,dar_a08,flatness_unavailable,False,45.86240103158965
0.025,dar_a08_r2,R,dar_a08,flatness_unavailable,False,58.87196478089149
0.025,dar_a08_r2,R,dar_a08,flatness_unavailable,False,47.6429153907816
0.025,dar_a08_r2,R,dar_a08,flatness_unavailable,False,45.86820743230682
0.025,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,51.22527604322587
0.025,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,51.15070089828043
0.025,dar_a08_r2,S1,dar_a08,flatness_unavailable,False,57.95180047758908
0.025,dar_a0_r1,B,dar_a0,boundary_homogeneous,False,12.097651467359643
0.025,dar_a0_r1,B,dar_a0,weakly_identified,False,14.270634535979834
0.025,dar_a0_r1,B,dar_a0,boundary_homogeneous,False,8.873382719631824
0.025,dar_a0_r1,H,dar_a0,boundary_homogeneous,False,50.412381789069215
0.025,dar_a0_r1,H,dar_a0,flatness_unavailable,False,46.81117134064074
0.025,dar_a0_r1,H,dar_a0,boundary_homogeneous,False,66.64890171443764
0.025,dar_a0_r1,R,dar_a0,flatness_unavailable,False,82.56885744070229
0.025,dar_a0_r1,R,dar_a0,flatness_unavailable,False,65.68618536378933
0.025,dar_a0_r1,R,dar_a0,boundary_homogeneous,False,74.82182552158568
0.025,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,77.65039063883265
0.025,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,69.48923863773693
0.025,dar_a0_r1,S1,dar_a0,flatness_unavailable,False,81.09238192331608
0.025,dar_a0_r2,B,dar_a0,weakly_identified,False,14.962873699518116
0.025,dar_a0_r2,B,dar_a0,boundary_homogeneous,False,9.086788626512737
0.025,dar_a0_r2,B,dar_a0,boundary_homogeneous,False,2.8255249317023193e-05
0.025,dar_a0_r2,H,dar_a0,boundary_homogeneous,False,48.81605519774735
0.025,dar_a0_r2,H,dar_a0,boundary_homogeneous,False,50.61442760979437
0.025,dar_a0_r2,H,dar_a0,boundary_other,False,57.507868554716524
0.025,dar_a0_r2,R,dar_a0,boundary_homogeneous,False,74.49365941509033
0.025,dar_a0_r2,R,dar_a0,flatness_unavailable,False,95.8442566609104
0.025,dar_a0_r2,R,dar_a0,boundary_homogeneous,False,96.08633864973305
0.025,dar_a0_r2,S1,dar_a0,boundary_homogeneous,False,74.67389213080762
0.025,dar_a0_r2,S1,dar_a0,flatness_unavailable,False,69.40878872743097
0.025,dar_a0_r2,S1,dar_a0,boundary_homogeneous,False,68.28282194366957
0.025,nr_digg_reply,B,real,boundary_homogeneous,False,7.990655539252818
0.025,nr_digg_reply,B,real,boundary_homogeneous,False,7.964977684886465
0.025,nr_digg_reply,B,real,boundary_homogeneous,True,nan
0.025,nr_digg_reply,H,real,flatness_unavailable,False,22.823327810487246
0.025,nr_digg_reply,H,real,flatness_unavailable,False,16.131796567011236
0.025,nr_digg_reply,H,real,flatness_unavailable,False,41.28320640458693
0.025,nr_digg_reply,R,real,flatness_unavailable,False,29.277677535707575
0.025,nr_digg_reply,R,real,boundary_other,False,64.49404683126974
0.025,nr_digg_reply,R,real,flatness_unavailable,False,41.218624337434235
0.025,nr_digg_reply,S1,real,flatness_unavailable,False,233.94431477935854
0.025,nr_digg_reply,S1,real,boundary_other,False,275.14273502509127
0.025,nr_digg_reply,S1,real,boundary_other,False,268.8832441237287
0.025,nr_digg_reply__pwt,B,surrogate,boundary_homogeneous,True,nan
0.025,nr_digg_reply__pwt,B,surrogate,boundary_homogeneous,False,7.968757993579677
0.025,nr_digg_reply__pwt,B,surrogate,starts_disagree,True,nan
0.025,nr_digg_reply__pwt,H,surrogate,flatness_unavailable,False,58.24414747948374
0.025,nr_digg_reply__pwt,H,surrogate,flatness_unavailable,False,75.19883381407102
0.025,nr_digg_reply__pwt,H,surrogate,flatness_unavailable,False,74.04011269778064
0.025,nr_digg_reply__pwt,R,surrogate,boundary_other,False,64.05286933663677
0.025,nr_digg_reply__pwt,R,surrogate,boundary_other,False,100.15939716043304
0.025,nr_digg_reply__pwt,R,surrogate,starts_disagree,True,nan
0.025,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,335.65719674034733
0.025,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,382.08405391615725
0.025,nr_digg_reply__pwt,S1,surrogate,boundary_other,False,402.48743650487467
0.025,snap_collegemsg,B,real,weakly_identified,False,105.7669918062309
0.025,snap_collegemsg,B,real,weakly_identified,False,87.04420617196372
0.025,snap_collegemsg,B,real,weakly_identified,False,81.73035765218164
0.025,snap_collegemsg,H,real,boundary_other,False,89.06159412982409
0.025,snap_collegemsg,H,real,boundary_other,False,130.15356341983195
0.025,snap_collegemsg,H,real,boundary_other,False,172.34031706503166
0.025,snap_collegemsg,R,real,boundary_other,False,165.61185679321642
0.025,snap_collegemsg,R,real,flatness_unavailable,False,161.8463002544439
0.025,snap_collegemsg,R,real,flatness_unavailable,False,127.96600662346106
0.025,snap_collegemsg,S1,real,boundary_other,False,154.497670457705
0.025,snap_collegemsg,S1,real,boundary_other,False,165.35424958560242
0.025,snap_collegemsg,S1,real,boundary_other,False,169.2869052422326
0.025,snap_collegemsg__pwt,B,surrogate,weakly_identified,False,239.1749253087545
0.025,snap_collegemsg__pwt,B,surrogate,converged,False,181.5569173777988
0.025,snap_collegemsg__pwt,B,surrogate,boundary_homogeneous,False,204.66032129644168
0.025,snap_collegemsg__pwt,H,surrogate,flatness_unavailable,False,348.0917820129739
0.025,snap_collegemsg__pwt,H,surrogate,boundary_other,False,323.1742503717093
0.025,snap_collegemsg__pwt,H,surrogate,flatness_unavailable,False,323.84597191313316
0.025,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,547.9030874656947
0.025,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,409.3409330243268
0.025,snap_collegemsg__pwt,R,surrogate,flatness_unavailable,False,400.90573398476295
0.025,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,417.8435401952979
0.025,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,423.6137834725444
0.025,snap_collegemsg__pwt,S1,surrogate,flatness_unavailable,False,432.941799216604
0.025,snap_email_eu,B,real,converged,False,516.8732382148924
0.025,snap_email_eu,B,real,boundary_other,False,553.9133333690361
0.025,snap_email_eu,B,real,converged,False,520.2862951602663
0.025,snap_email_eu,H,real,flatness_unavailable,False,410.49873191274094
0.025,snap_email_eu,H,real,flatness_unavailable,False,512.1481859926355
0.025,snap_email_eu,H,real,flatness_unavailable,False,587.4286380652907
0.025,snap_email_eu,R,real,flatness_unavailable,False,577.3685634537679
0.025,snap_email_eu,R,real,flatness_unavailable,False,701.0180180000956
0.025,snap_email_eu,R,real,flatness_unavailable,False,466.0957829574653
0.025,snap_email_eu,S1,real,flatness_unavailable,False,511.9473210062772
0.025,snap_email_eu,S1,real,flatness_unavailable,False,528.4739018207958
0.025,snap_email_eu,S1,real,flatness_unavailable,False,526.0769658165968
0.025,snap_email_eu__pwt,B,surrogate,boundary_other,False,729.2573259189151
0.025,snap_email_eu__pwt,B,surrogate,converged,False,789.7000621523076
0.025,snap_email_eu__pwt,B,surrogate,boundary_other,False,746.8074582337797
0.025,snap_email_eu__pwt,H,surrogate,flatness_unavailable,False,500.508825756467
0.025,snap_email_eu__pwt,H,surrogate,boundary_homogeneous,False,670.7340416727683
0.025,snap_email_eu__pwt,H,surrogate,boundary_homogeneous,False,723.9052262537438
0.025,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,668.863421616409
0.025,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,808.0544768527718
0.025,snap_email_eu__pwt,R,surrogate,flatness_unavailable,False,545.785568056825
0.025,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,585.6476332728183
0.025,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,591.0887850748471
0.025,snap_email_eu__pwt,S1,surrogate,flatness_unavailable,False,586.8039849054393
0.025,snap_mathoverflow,B,real,boundary_other,True,nan
0.025,snap_mathoverflow,B,real,converged,False,719.7437483986182
0.025,snap_mathoverflow,B,real,converged,False,839.0118607966253
0.025,snap_mathoverflow,H,real,boundary_other,False,1600.913164997368
0.025,snap_mathoverflow,H,real,boundary_other,False,1169.1305923943019
0.025,snap_mathoverflow,H,real,boundary_other,False,1087.3346317053522
0.025,snap_mathoverflow,R,real,boundary_other,False,2270.808445046659
0.025,snap_mathoverflow,R,real,boundary_other,False,1622.2515747235498
0.025,snap_mathoverflow,R,real,boundary_other,False,872.3967011053384
0.025,snap_mathoverflow,S1,real,boundary_other,False,3407.9312350537484
0.025,snap_mathoverflow,S1,real,boundary_other,False,3422.977237133243
0.025,snap_mathoverflow,S1,real,boundary_other,False,3362.8249385219437
0.025,snap_mathoverflow__pwt,B,surrogate,converged,False,1521.9653761284533
0.025,snap_mathoverflow__pwt,B,surrogate,starts_disagree,True,nan
0.025,snap_mathoverflow__pwt,B,surrogate,starts_disagree,True,nan
0.025,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,4146.204151139322
0.025,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,3806.175949108024
0.025,snap_mathoverflow__pwt,H,surrogate,boundary_other,False,3667.023376019336
0.025,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,5505.934591636784
0.025,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,4663.060665281838
0.025,snap_mathoverflow__pwt,R,surrogate,boundary_other,False,3098.67625991558
0.025,snap_mathoverflow__pwt,S1,surrogate,boundary_other,True,nan
0.025,snap_mathoverflow__pwt,S1,surrogate,boundary_other,True,nan
0.025,snap_mathoverflow__pwt,S1,surrogate,boundary_other,True,nan
0.025,sp_highschool2013,B,real,boundary_other,False,188.98308822175744
0.025,sp_highschool2013,B,real,weakly_identified,False,202.63227036025705
0.025,sp_highschool2013,B,real,boundary_other,False,240.8383403133864
0.025,sp_highschool2013,H,real,flatness_unavailable,False,176.1548644534809
0.025,sp_highschool2013,H,real,boundary_other,False,176.61943085714566
0.025,sp_highschool2013,H,real,boundary_other,False,165.61356552547795
0.025,sp_highschool2013,R,real,boundary_other,False,221.1517211164283
0.025,sp_highschool2013,R,real,flatness_unavailable,False,190.28207541766724
0.025,sp_highschool2013,R,real,flatness_unavailable,False,168.60890247998918
0.025,sp_highschool2013,S1,real,flatness_unavailable,False,177.58895243253926
0.025,sp_highschool2013,S1,real,flatness_unavailable,False,191.67016200399482
0.025,sp_highschool2013,S1,real,boundary_other,False,188.50060915256512
0.025,sp_highschool2013__pwt,B,surrogate,boundary_other,False,354.5066811155971
0.025,sp_highschool2013__pwt,B,surrogate,boundary_other,False,339.2917441453318
0.025,sp_highschool2013__pwt,B,surrogate,boundary_other,False,415.0119226525698
0.025,sp_highschool2013__pwt,H,surrogate,boundary_other,False,214.4774849248803
0.025,sp_highschool2013__pwt,H,surrogate,boundary_other,False,236.9120868163982
0.025,sp_highschool2013__pwt,H,surrogate,boundary_other,False,218.34599733535038
0.025,sp_highschool2013__pwt,R,surrogate,boundary_other,False,250.77967221319557
0.025,sp_highschool2013__pwt,R,surrogate,boundary_other,False,222.08790332340615
0.025,sp_highschool2013__pwt,R,surrogate,boundary_other,False,198.42963299328886
0.025,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,211.58994621565358
0.025,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,217.78985948489913
0.025,sp_highschool2013__pwt,S1,surrogate,boundary_other,False,216.67372228462267
0.025,sp_hospital,B,real,boundary_homogeneous,False,22.777790802414387
0.025,sp_hospital,B,real,boundary_homogeneous,False,22.21935089749057
0.025,sp_hospital,B,real,boundary_homogeneous,False,24.81134590207471
0.025,sp_hospital,H,real,boundary_homogeneous,False,3.7619545474832212
0.025,sp_hospital,H,real,flatness_unavailable,False,34.12235871968154
0.025,sp_hospital,H,real,boundary_other,False,18.57228230413804
0.025,sp_hospital,R,real,boundary_homogeneous,False,26.599334184621902
0.025,sp_hospital,R,real,flatness_unavailable,False,49.97197163115084
0.025,sp_hospital,R,real,flatness_unavailable,False,35.50556312085961
0.025,sp_hospital,S1,real,flatness_unavailable,False,37.876780226480854
0.025,sp_hospital,S1,real,flatness_unavailable,False,29.705238646501478
0.025,sp_hospital,S1,real,flatness_unavailable,False,36.68502425387753
0.025,sp_hospital__pwt,B,surrogate,converged,False,53.39252335829083
0.025,sp_hospital__pwt,B,surrogate,boundary_other,False,48.816744438560974
0.025,sp_hospital__pwt,B,surrogate,weakly_identified,False,62.34591127430613
0.025,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,32.76572158844597
0.025,sp_hospital__pwt,H,surrogate,boundary_other,False,43.23535329555212
0.025,sp_hospital__pwt,H,surrogate,flatness_unavailable,False,44.83737075963032
0.025,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,37.27664182784516
0.025,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,62.11180633587864
0.025,sp_hospital__pwt,R,surrogate,flatness_unavailable,False,52.10899454175222
0.025,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,32.53728991178669
0.025,sp_hospital__pwt,S1,surrogate,flatness_unavailable,False,41.340625978908214
0.025,sp_hospital__pwt,S1,surrogate,boundary_other,False,33.058547064996645
0.025,sp_workplace,B,real,boundary_homogeneous,False,70.19326665419459
0.025,sp_workplace,B,real,boundary_homogeneous,False,75.42898459644772
0.025,sp_workplace,B,real,weakly_identified,False,77.81102224860942
0.025,sp_workplace,H,real,boundary_homogeneous,False,57.91791484353045
0.025,sp_workplace,H,real,boundary_homogeneous,False,62.38711124389549
0.025,sp_workplace,H,real,boundary_homogeneous,False,59.30151592108828
0.025,sp_workplace,R,real,boundary_other,False,119.56427635470716
0.025,sp_workplace,R,real,boundary_other,False,102.68333716307798
0.025,sp_workplace,R,real,boundary_other,False,100.68679166296951
0.025,sp_workplace,S1,real,boundary_other,False,68.14709431036827
0.025,sp_workplace,S1,real,boundary_other,False,93.52849464155585
0.025,sp_workplace,S1,real,boundary_other,False,94.17507606860636
0.025,sp_workplace__pwt,B,surrogate,boundary_other,False,156.49092152179378
0.025,sp_workplace__pwt,B,surrogate,boundary_other,False,185.39308090831682
0.025,sp_workplace__pwt,B,surrogate,converged,False,155.00837244326908
0.025,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,101.25763284036302
0.025,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,118.41407070962792
0.025,sp_workplace__pwt,H,surrogate,boundary_homogeneous,False,103.44406975343638
0.025,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,193.80994055575007
0.025,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,169.34801544052053
0.025,sp_workplace__pwt,R,surrogate,flatness_unavailable,False,181.68248021080967
0.025,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,151.57956850005883
0.025,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,154.7842158929353
0.025,sp_workplace__pwt,S1,surrogate,flatness_unavailable,False,158.67226279877755
0.05,ad_memory_r1,B,ad_memory,weakly_identified,False,95.27680787358906
0.05,ad_memory_r1,B,ad_memory,boundary_homogeneous,False,110.31861083335616
0.05,ad_memory_r1,B,ad_memory,weakly_identified,False,116.67531662119319
0.05,ad_memory_r1,H,ad_memory,flatness_unavailable,False,148.53438104868215
0.05,ad_memory_r1,H,ad_memory,flatness_unavailable,False,195.05154464326543
0.05,ad_memory_r1,H,ad_memory,flatness_unavailable,False,175.17928434838487
0.05,ad_memory_r1,R,ad_memory,flatness_unavailable,False,156.14396227529704
0.05,ad_memory_r1,R,ad_memory,flatness_unavailable,False,172.67150668154176
0.05,ad_memory_r1,R,ad_memory,flatness_unavailable,False,152.35480311224143
0.05,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,162.17121546711573
0.05,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,166.3661073135112
0.05,ad_memory_r1,S1,ad_memory,flatness_unavailable,False,165.4547399717401
0.05,ad_memory_r2,B,ad_memory,starts_disagree,True,nan
0.05,ad_memory_r2,B,ad_memory,starts_disagree,True,nan
0.05,ad_memory_r2,B,ad_memory,weakly_identified,False,101.93146426887517
0.05,ad_memory_r2,H,ad_memory,flatness_unavailable,False,135.36705803857524
0.05,ad_memory_r2,H,ad_memory,flatness_unavailable,False,165.7054989541666
0.05,ad_memory_r2,H,ad_memory,flatness_unavailable,False,163.31277225021046
0.05,ad_memory_r2,R,ad_memory,flatness_unavailable,False,165.04152611966393
0.05,ad_memory_r2,R,ad_memory,flatness_unavailable,False,150.54139925109087
0.05,ad_memory_r2,R,ad_memory,flatness_unavailable,False,153.14128887985768
0.05,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,153.62858201376605
0.05,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,149.93354561253346
0.05,ad_memory_r2,S1,ad_memory,flatness_unavailable,False,148.69568106919934
0.05,ad_memoryless_r1,B,ad_memoryless,starts_disagree,True,nan
0.05,ad_memoryless_r1,B,ad_memoryless,boundary_other,True,nan
0.05,ad_memoryless_r1,B,ad_memoryless,weakly_identified,False,30.280183116426016
0.05,ad_memoryless_r1,H,ad_memoryless,boundary_homogeneous,False,67.70245794774272
0.05,ad_memoryless_r1,H,ad_memoryless,boundary_homogeneous,False,82.05317361166222
0.05,ad_memoryless_r1,H,ad_memoryless,boundary_homogeneous,False,83.71610475707517
0.05,ad_memoryless_r1,R,ad_memoryless,boundary_homogeneous,False,80.35638889354661
0.05,ad_memoryless_r1,R,ad_memoryless,flatness_unavailable,False,105.95968990703872
0.05,ad_memoryless_r1,R,ad_memoryless,boundary_homogeneous,False,144.55944396199408
0.05,ad_memoryless_r1,S1,ad_memoryless,flatness_unavailable,False,153.1770350229025
0.05,ad_memoryless_r1,S1,ad_memoryless,boundary_homogeneous,False,163.39254098677176
0.05,ad_memoryless_r1,S1,ad_memoryless,boundary_other,False,132.40908419568717
0.05,ad_memoryless_r2,B,ad_memoryless,weakly_identified,False,23.723499496213968
0.05,ad_memoryless_r2,B,ad_memoryless,weakly_identified,False,19.726262290731867
0.05,ad_memoryless_r2,B,ad_memoryless,boundary_other,True,nan
0.05,ad_memoryless_r2,H,ad_memoryless,boundary_homogeneous,False,115.2849247950107
0.05,ad_memoryless_r2,H,ad_memoryless,flatness_unavailable,False,44.077109394710746
0.05,ad_memoryless_r2,H,ad_memoryless,boundary_other,False,151.869649565851
0.05,ad_memoryless_r2,R,ad_memoryless,boundary_homogeneous,False,146.03217286510306
0.05,ad_memoryless_r2,R,ad_memoryless,boundary_homogeneous,False,81.98669303429064
0.05,ad_memoryless_r2,R,ad_memoryless,boundary_other,False,82.73960523883937
0.05,ad_memoryless_r2,S1,ad_memoryless,flatness_unavailable,False,207.24098487934094
0.05,ad_memoryless_r2,S1,ad_memoryless,boundary_other,False,232.57276892229785
0.05,ad_memoryless_r2,S1,ad_memoryless,flatness_unavailable,False,229.59856815319563
0.05,copenhagen_bluetooth,B,real,boundary_other,False,6469.589600986603
0.05,copenhagen_bluetooth,B,real,boundary_other,False,6575.318449629989
0.05,copenhagen_bluetooth,B,real,boundary_other,False,6583.955668853254
0.05,copenhagen_bluetooth,H,real,starts_disagree,True,nan
0.05,copenhagen_bluetooth,H,real,boundary_other,False,4164.8880812494235
0.05,copenhagen_bluetooth,H,real,boundary_other,False,4000.145250023619
0.05,copenhagen_bluetooth,R,real,boundary_other,False,4162.92497259218
0.05,copenhagen_bluetooth,R,real,boundary_other,False,4855.261181304703
0.05,copenhagen_bluetooth,R,real,boundary_other,False,4200.492059473172
0.05,copenhagen_bluetooth,S1,real,flatness_unavailable,False,4877.610114395066
0.05,copenhagen_bluetooth,S1,real,flatness_unavailable,False,4880.433839890394
0.05,copenhagen_bluetooth,S1,real,flatness_unavailable,False,4856.774031477316
0.05,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,12955.742765743064
0.05,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,13034.702837587425
0.05,copenhagen_bluetooth__pwt,B,surrogate,boundary_other,False,13182.800781371843
0.05,copenhagen_bluetooth__pwt,H,surrogate,starts_disagree,True,nan
0.05,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,False,5970.167133670194
0.05,copenhagen_bluetooth__pwt,H,surrogate,boundary_other,True,nan
0.05,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,5166.93260934231
0.05,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,6079.916068265623
0.05,copenhagen_bluetooth__pwt,R,surrogate,boundary_other,False,5213.06441307975
